invoice_id,Client,Company Code,Fiscal Year,Document Number,Line Item Number,Assignment Number,Billing Number,Customer ID,Customer Name,Currency Code,Amount,Document Date,Due Date
207,001,1000,2022,1000005179,001,INV100000000022028,7377506793,YGQ8237982,Eagle Financial Group,USD,366204.84,20220920,20221028
208,001,2000,2003,1000001019,002,INV100000000000555,6869410200,RJT9884296,OpalStone Mining Inc.,EUR,214493.04,20030920,20031003
209,001,3000,2003,1000004716,001,INV100000000001717,3976308460,ABL2462450,Kim & Choi Electronics,EUR,98917.77,20030920,20030925
210,001,1000,2009,1000014376,001,INV100000000005718,8039908675,IUX2238877,Patel & Co. Pvt. Ltd.,USD,57331.62,20090920,20091011
211,001,3000,2014,1000015615,001,INV100000000015498,8505287280,MTU0130847,Ivanov & Sons Engineering,USD,10889.39,20140920,20141002
212,001,1000,2023,1000003763,001,INV100000000003530,3619691626,ETW4696582,AeroMax Manufacturing,SEK,1698440.31,20230920,20230930
213,001,1000,2023,1000023256,001,INV100000000002041,6990422563,ETW4696582,AeroMax Manufacturing,SEK,950316.0,20230920,20231014
214,001,1000,2023,1000017265,001,INV100000000009580,3260060090,ETW4696582,AeroMax Manufacturing,SEK,2907178.05,20230920,20231008
215,001,1000,2023,1000005481,001,INV100000000002897,4745591699,ETW4696582,AeroMax Manufacturing,SEK,994940.3,20230920,20230922
216,001,5000,2000,1000014398,001,INV100000000013215,3708818009,CZR7214715,Patel & Sons Pvt. Ltd.,USD,298878.33,20000920,20001004
217,001,5000,2000,1000004132,001,INV100000000005818,3112937727,CZR7214715,Patel & Sons Pvt. Ltd.,USD,99455.54,20000920,20001002
218,001,5000,2000,1000013926,001,INV100000000003160,6587814271,CZR7214715,Patel & Sons Pvt. Ltd.,USD,190472.81,20000920,20001022
219,001,5000,2000,1000002818,001,INV100000000017069,7705086669,CZR7214715,Patel & Sons Pvt. Ltd.,USD,158908.07,20000920,20001010
220,001,5000,2000,1000018649,001,INV100000000004177,8984867362,CZR7214715,Patel & Sons Pvt. Ltd.,USD,49294.9,20000920,20001016
221,001,3000,2000,1000001187,001,INV100000000011332,5470712933,GXB1113780,Hassan & Co. Ltd.,EUR,176986.55,20000920,20000929
222,001,1000,2004,1000005273,001,INV100000000013703,9393615915,XVO6675883,Schmidt & Co. Handels,USD,87106.11,20040920,20041019
223,001,2000,2010,1000021697,001,INV100000000005673,6724775670,YSV1911248,Galaxy IT Services,JPY,36871498.81,20100920,20100926
224,001,1000,2018,1000046879,001,INV100000000003157,2802658743,XWZ9909813,Crimson Event Management,USD,106127.42,20180920,20181007
225,001,2000,2016,1000013306,002,INV100000000017876,3645332463,JMV1008381,Bertolini & Co. SRL,JPY,6309642.15,20160920,20161012
226,001,6000,2019,1000006374,001,INV100000000009391,2554262681,QNK4898931,Bertolini & Figli S.p.A.,JPY,24772533.69,20190920,20190926
227,001,2000,2018,1000002279,001,INV100000000005831,7066911055,SVK9876542,Oliveira & Filhos Comércio,USD,118782.6,20180920,20181022
228,001,1000,2018,1000000413,001,INV100000000007108,7792762172,PNH6985521,Smith & Co. Consulting,USD,148392.93,20180920,20181006
229,001,3000,2024,1000020731,001,INV100000000001804,2915466366,UXJ6820071,Rossi & Figli S.p.A.,CHF,33529.12,20240920,20240926
230,001,3000,2024,1000000707,001,INV100000000016730,9036387752,UXJ6820071,Rossi & Figli S.p.A.,CHF,218621.01,20240920,20241017
231,001,1000,2005,1000005854,001,INV100000000007861,6323639028,PNH6985521,Smith & Co. Consulting,USD,86078.76,20050920,20051024
232,001,1000,2013,1000004160,001,INV100000000001467,2827209482,SIZ6820794,Global Solutions Ltd,NZD,275466.89,20130920,20130923
233,001,2000,2021,1000009540,001,INV100000000009043,6542363419,XWZ9909813,Crimson Event Management,USD,157230.98,20210920,20210927
234,001,1000,2016,1000029391,001,INV100000000005028,0099984038,JVE9656627,Vista Health Care Services,USD,259927.54,20160920,20161029
235,001,1000,2007,1000001979,001,INV100000000006633,4306998021,YSD3087280,Ramirez & Hijos Servicios,USD,49935.59,20070920,20071005
236,001,3000,2023,1000008536,001,INV100000000010073,2691380904,RJT9884296,OpalStone Mining Inc.,EUR,252078.39,20230920,20231006
237,001,2000,2004,1000013972,001,INV100000000002816,9996140240,TLW0369383,Blue Horizon Travel Ltd,JPY,28201194.79,20040920,20041002
238,001,2000,2017,1000019651,001,INV100000000007714,9752300447,NVA0018948,Liu & Chao Engineering,NOK,4605819.34,20170920,20171015
239,001,3000,2018,1000001941,001,INV100000000006823,4051044517,MUT0417299,Ramirez & Hijos Consultoría,USD,42200.63,20180920,20181014
240,001,3000,2018,1000007804,001,INV100000000008793,0016525939,MUT0417299,Ramirez & Hijos Consultoría,USD,97259.34,20180920,20181011
241,001,3000,2018,1000018960,001,INV100000000009265,9990930059,MUT0417299,Ramirez & Hijos Consultoría,USD,119751.71,20180920,20181008
242,001,3000,2018,1000002225,001,INV100000000006265,6828314053,MUT0417299,Ramirez & Hijos Consultoría,USD,203279.25,20180920,20181012
243,001,3000,2018,1000002363,001,INV100000000007404,3147862361,MUT0417299,Ramirez & Hijos Consultoría,USD,118095.0,20180920,20180923
244,001,1000,2017,1000004178,001,INV100000000002000,1028155421,AVR1905370,Dupont & Frères SARL,EUR,149825.3,20170920,20171013
245,001,4000,2009,1000003799,001,INV100000000000114,5440662400,XQI8289538,Nexus Financial Services,USD,160881.49,20090920,20091012
246,001,2000,2011,1000013632,001,INV100000000015245,3481324029,UKG9830524,Tanaka & Co. 株式会社,USD,321382.43,20110920,20111013
247,001,2000,2011,1000002355,001,INV100000000005206,1562391863,UKG9830524,Tanaka & Co. 株式会社,USD,95264.31,20110920,20110925
248,001,2000,2011,1000007906,001,INV100000000013566,1301042280,UKG9830524,Tanaka & Co. 株式会社,USD,24650.02,20110920,20111008
249,001,2000,2011,1000013637,001,INV100000000006886,3677336161,UKG9830524,Tanaka & Co. 株式会社,USD,182633.81,20110920,20111005
250,001,1000,2014,1000010485,001,INV100000000006007,2579732758,EVP4571878,Renault & Fils SARL,EUR,95204.9,20140920,20140924
251,001,1000,2009,1000016692,001,INV100000000003771,5355183121,UKG9830524,Tanaka & Co. 株式会社,USD,268583.39,20090920,20090924
252,001,1000,2009,1000002028,001,INV100000000022263,3658938078,UKG9830524,Tanaka & Co. 株式会社,USD,114943.44,20090920,20090921
253,001,1000,2009,1000009386,001,INV100000000019605,5598389013,UKG9830524,Tanaka & Co. 株式会社,USD,64231.5,20090920,20091017
254,001,1000,2004,1000003611,001,INV100000000001080,2435787531,EVP4571878,Renault & Fils SARL,EUR,316002.43,20040920,20040926
255,001,1000,2022,1000001987,003,INV100000000007093,7062965391,XQI8289538,Nexus Financial Services,USD,165177.74,20220920,20221008
256,001,2000,2010,1000027530,001,INV100000000005214,9855417956,XQI8289538,Nexus Financial Services,USD,136645.31,20100920,20100927
257,001,1000,2007,1000005664,001,INV100000000068584,1611195240,KBR7146665,TerraNova Energy Co.,KRW,166221062.61,20070920,20071016
258,001,1000,2015,1000008909,001,INV100000000003396,3979853433,XQI8289538,Nexus Financial Services,USD,209765.22,20150920,20151008
259,001,1000,2015,1000000188,001,INV100000000006303,6991604604,XQI8289538,Nexus Financial Services,USD,246188.72,20150920,20150923
260,001,1000,2015,1000005728,001,INV100000000008280,2975611472,XQI8289538,Nexus Financial Services,USD,48267.88,20150920,20151002
261,001,1000,2015,1000002380,001,INV100000000004590,7198032269,XQI8289538,Nexus Financial Services,USD,138524.91,20150920,20151011
262,001,1000,2015,1000000056,001,INV100000000012584,3895530925,XQI8289538,Nexus Financial Services,USD,133234.74,20150920,20151004
263,001,1000,2015,1000004304,001,INV100000000000489,9803280171,CDK1354752,Ivanov & Partners Ltd.,USD,31183.16,20150920,20151025
264,001,2000,2023,1000001272,002,INV100000000012022,6484615343,UNU1323836,Ferrari & Figli SRL,USD,129945.78,20230920,20230929
265,001,2000,2015,1000000833,001,INV100000000005195,2714723442,QYY2957205,Park & Lee Solutions,EUR,43393.6,20150920,20151020
266,001,2000,2015,1000001284,001,INV100000000015771,1585534165,QYY2957205,Park & Lee Solutions,EUR,29288.08,20150920,20151014
267,001,2000,2015,1000018341,001,INV100000000002065,4358851161,QYY2957205,Park & Lee Solutions,EUR,99921.5,20150920,20151009
268,001,1000,2007,1000009794,001,INV100000000002928,3025003016,YSD3087280,Ramirez & Hijos Servicios,USD,123721.9,20070920,20070928
269,001,1000,2022,1000006545,001,INV100000000000847,8921963979,CDK1354752,Ivanov & Partners Ltd.,USD,79489.39,20220920,20221014
270,001,2000,2007,1000000370,001,INV100000000003878,5807549535,SVK9876542,Oliveira & Filhos Comércio,USD,82190.0,20070920,20071008
271,001,1000,2017,1000005843,001,INV100000000006025,2049681074,PNH6985521,Smith & Co. Consulting,USD,391516.87,20170920,20171018
272,001,1000,2023,1000009783,002,INV100000000003442,6822398235,YMT4618717,Red Maple Ventures,USD,367208.46,20230920,20230927
273,001,4000,2023,1000028804,001,INV100000000024037,3641423889,SIZ6820794,Global Solutions Ltd,NZD,212147.8,20230920,20231020
274,001,2000,2000,1000012149,001,INV100000000002369,6766029733,KST5094255,Infinity Edge Technologies,EUR,134213.11,20000920,20001017
275,001,1000,2006,1000015974,001,INV100000000030696,1278239962,SVK9876542,Oliveira & Filhos Comércio,USD,35506.72,20060920,20061002
276,001,1000,2021,1000010204,001,INV100000000008735,5392004152,TAE8255972,Lumen Power Technologies,EUR,121775.61,20210920,20210927
277,001,2000,2013,1000011654,001,INV100000000055467,4854624273,JJM5054555,Shoreline Property Group,USD,159834.63,20130920,20130925
278,001,1000,2009,1000021630,001,INV100000000003697,5042581925,JVE9656627,Vista Health Care Services,USD,86549.64,20090920,20091008
279,001,6000,2003,1000001541,001,INV100000000005139,8634968283,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,185182.77,20030920,20031007
280,001,2000,2011,1000003009,001,INV100000000000577,5051845996,EEN7276041,Apollo Catering Services,USD,42697.72,20110920,20111007
281,001,6000,2007,1000003673,001,INV100000000011407,7288963721,JVE9656627,Vista Health Care Services,USD,37680.67,20070920,20070922
282,001,6000,2007,1000023787,001,INV100000000012112,9600773200,JVE9656627,Vista Health Care Services,USD,46894.18,20070920,20071016
283,001,6000,2007,1000010613,002,INV100000000002428,3005265918,JVE9656627,Vista Health Care Services,USD,126260.31,20070920,20071007
284,001,1000,2009,1000006361,001,INV100000000008640,6925459203,ZYU5636450,Nakamura & Co. 株式会社,EUR,309766.83,20090920,20091001
285,001,1000,2008,1000014673,001,INV100000000014942,6225125616,SIZ6820794,Global Solutions Ltd,NZD,151010.95,20080920,20081007
286,001,2000,2023,1000022313,001,INV100000000001170,2633949880,QYY2957205,Park & Lee Solutions,EUR,283254.43,20230920,20231003
287,001,3000,2021,1000001221,001,INV100000000017213,5107566268,SIZ6820794,Global Solutions Ltd,NZD,235007.94,20210920,20211010
288,001,2000,2014,1000023535,001,INV100000000028659,7103393499,ZYU5636450,Nakamura & Co. 株式会社,EUR,268853.32,20140920,20141021
289,001,2000,2014,1000005201,001,INV100000000010472,5264432512,ZYU5636450,Nakamura & Co. 株式会社,EUR,198452.48,20140920,20141004
290,001,2000,2014,1000011096,001,INV100000000019852,6138761176,ZYU5636450,Nakamura & Co. 株式会社,EUR,140804.19,20140920,20141020
291,001,2000,2014,1000001822,001,INV100000000004832,6856530865,ZYU5636450,Nakamura & Co. 株式会社,EUR,79841.25,20140920,20140924
292,001,2000,2014,1000017961,001,INV100000000025714,6696593745,ZYU5636450,Nakamura & Co. 株式会社,EUR,78713.07,20140920,20140922
293,001,2000,2019,1000018684,001,INV100000000001937,3656692888,EVP4571878,Renault & Fils SARL,EUR,102379.48,20190920,20191010
294,001,5000,2022,1000004530,002,INV100000000032721,7183410662,SIZ6820794,Global Solutions Ltd,NZD,140461.97,20220920,20220921
295,001,1000,2012,1000003075,001,INV100000000008390,7606432976,IUX2238877,Patel & Co. Pvt. Ltd.,USD,157549.75,20120920,20120924
296,001,3000,2008,1000008717,001,INV100000000005240,4295561153,QNK4898931,Bertolini & Figli S.p.A.,JPY,65524708.74,20080920,20081010
297,001,1000,2012,1000000152,001,INV100000000027647,4094781047,KBR7146665,TerraNova Energy Co.,KRW,190727585.93,20120920,20121001
298,001,1000,2013,1000004567,001,INV100000000007596,9945643468,SVK9876542,Oliveira & Filhos Comércio,USD,57831.34,20130920,20131002
299,001,2000,2005,1000008124,001,INV100000000002869,2302054457,SVK9876542,Oliveira & Filhos Comércio,USD,68935.17,20050920,20050927
300,001,2000,2005,1000007618,001,INV100000000011693,9835459597,SVK9876542,Oliveira & Filhos Comércio,USD,62442.47,20050920,20051014
301,001,1000,2021,1000024893,001,INV100000000001001,1724841939,MLW7256855,Santos & Filho Lda.,AUD,112099.68,20210920,20210927
302,001,1000,2021,1000024020,001,INV100000000012794,0460976397,MLW7256855,Santos & Filho Lda.,AUD,376592.28,20210920,20211015
303,001,1000,2021,1000009011,001,INV100000000033090,3743673820,MLW7256855,Santos & Filho Lda.,AUD,147853.14,20210920,20211006
304,001,1000,2021,1000001640,001,INV100000000004669,8231465170,MLW7256855,Santos & Filho Lda.,AUD,192513.66,20210920,20210930
305,001,1000,2008,1000016286,002,INV100000000009276,5416763130,TLW0369383,Blue Horizon Travel Ltd,JPY,28766566.23,20080920,20081007
306,001,1000,2001,1000004537,001,INV100000000005602,3436447112,JJM5054555,Shoreline Property Group,USD,207889.54,20010920,20010928
307,001,1000,2000,1000010408,001,INV100000000000116,7215336063,EXV9923358,Kim & Lee Technologies,USD,85438.43,20000920,20001018
308,001,1000,2024,1000000028,001,INV100000000028154,3893299479,EVP4571878,Renault & Fils SARL,EUR,138802.88,20240920,20241005
309,001,2000,2009,1000008292,001,INV100000000000785,9247558195,RJT9884296,OpalStone Mining Inc.,EUR,106300.81,20090920,20091011
310,001,1000,2007,1000024885,001,INV100000000008789,3617748040,YGQ8237982,Eagle Financial Group,USD,377932.65,20070920,20071014
311,001,3000,2012,1000017607,001,INV100000000000539,3198953374,UNU1323836,Ferrari & Figli SRL,USD,305911.22,20120920,20121006
312,001,7000,2000,1000013070,001,INV100000000003118,9879805772,TLW0369383,Blue Horizon Travel Ltd,JPY,29605862.24,20000920,20000924
313,001,1000,2019,1000018453,001,INV100000000012040,9972366738,YSV1911248,Galaxy IT Services,JPY,29801766.58,20190920,20191010
314,001,3000,2009,1000002480,001,INV100000000006389,1264967743,JYB8631854,Dubois & Co. S.A.R.L.,USD,96536.77,20090920,20091009
315,001,2000,2021,1000000191,001,INV100000000020274,2065988853,EVP4571878,Renault & Fils SARL,EUR,251517.64,20210920,20211020
316,001,2000,2021,1000005121,001,INV100000000008889,8800704642,EVP4571878,Renault & Fils SARL,EUR,279693.91,20210920,20210923
317,001,2000,2021,1000003369,001,INV100000000000693,4041314878,EVP4571878,Renault & Fils SARL,EUR,102456.43,20210920,20211007
318,001,2000,2021,1000015719,001,INV100000000021573,0309147993,EVP4571878,Renault & Fils SARL,EUR,65949.46,20210920,20211004
319,001,1000,2008,1000005643,001,INV100000000012133,5489885138,XQI8289538,Nexus Financial Services,USD,244312.15,20080920,20080928
320,001,3000,2014,1000003073,001,INV100000000017566,6895230632,MTU0130847,Ivanov & Sons Engineering,USD,208410.31,20140920,20141024
321,001,1000,2009,1000000957,001,INV100000000001004,6530747431,JMV1008381,Bertolini & Co. SRL,JPY,11464534.01,20090920,20091027
322,001,2000,2004,1000001348,001,INV100000000004075,1296932699,MTU0130847,Ivanov & Sons Engineering,USD,151487.58,20040920,20041010
323,001,3000,2004,1000005246,001,INV100000000005936,1548538617,SVK9876542,Oliveira & Filhos Comércio,USD,134784.25,20040920,20041009
324,001,1000,2020,1000006501,002,INV100000000012183,3845487369,ABL2462450,Kim & Choi Electronics,EUR,255125.12,20200920,20201011
325,001,4000,2018,1000014820,001,INV100000000004674,4639887526,GPN1729300,Schmidt & Partners AG,KRW,251691849.41,20180920,20180928
326,001,3000,2020,1000003738,002,INV100000000003711,2116146465,UNU1323836,Ferrari & Figli SRL,USD,138416.82,20200920,20200929
327,001,4000,2019,1000007717,001,INV100000000006875,3371313324,MUT0417299,Ramirez & Hijos Consultoría,USD,329105.18,20190920,20190923
328,001,1000,2008,1000007933,001,INV100000000012017,6438590356,ZAL0239607,Aurora Digital Labs,USD,59463.07,20080920,20081005
329,001,4000,2003,1000004657,001,INV100000000006702,9482442966,BEY4435252,Vulcan Heavy Industries,USD,198451.73,20030920,20031012
330,001,4000,2003,1000008815,001,INV100000000000412,6487999212,BEY4435252,Vulcan Heavy Industries,USD,513947.9,20030920,20031003
331,001,4000,2003,1000001842,002,INV100000000005037,3746996333,BEY4435252,Vulcan Heavy Industries,USD,91626.16,20030920,20031028
332,001,4000,2003,1000007664,001,INV100000000003933,8891579301,BEY4435252,Vulcan Heavy Industries,USD,54764.51,20030920,20031010
333,001,1000,2004,1000008962,001,INV100000000014416,4220986050,HFX5107881,Pacific Ocean Fisheries,USD,49916.3,20040920,20040928
334,001,2000,2018,1000001392,001,INV100000000002857,0610384482,UKG9830524,Tanaka & Co. 株式会社,USD,52487.89,20180920,20180921
335,001,2000,2019,1000041969,001,INV100000000009121,6943237662,KVF4482570,Santos & Filhos Comércio,EUR,126446.67,20190920,20191003
336,001,2000,2019,1000013119,001,INV100000000024996,4704165857,KVF4482570,Santos & Filhos Comércio,EUR,308305.54,20190920,20190927
337,001,2000,2019,1000026124,001,INV100000000005246,7687427334,KVF4482570,Santos & Filhos Comércio,EUR,98283.0,20190920,20191003
338,001,2000,2019,1000015746,001,INV100000000003335,5776919402,KVF4482570,Santos & Filhos Comércio,EUR,226695.87,20190920,20191029
339,001,2000,2019,1000010270,001,INV100000000004898,2909344212,KVF4482570,Santos & Filhos Comércio,EUR,40161.49,20190920,20191010
340,001,2000,2019,1000006525,001,INV100000000002896,7888849033,KVF4482570,Santos & Filhos Comércio,EUR,341798.08,20190920,20190925
341,001,2000,2016,1000012450,001,INV100000000001088,5131333654,JVE9656627,Vista Health Care Services,USD,307985.05,20160920,20161014
342,001,1000,2016,1000045010,001,INV100000000008500,0236880308,XQI8289538,Nexus Financial Services,USD,383060.2,20160920,20161018
343,001,1000,2016,1000006508,001,INV100000000013359,1486639239,JYB8631854,Dubois & Co. S.A.R.L.,USD,76671.41,20160920,20161001
344,001,1000,2002,1000018303,001,INV100000000014559,7626027621,UKG9830524,Tanaka & Co. 株式会社,USD,107562.84,20020920,20021009
345,001,1000,2002,1000021705,001,INV100000000040523,6228548684,MLW7256855,Santos & Filho Lda.,AUD,135754.45,20020920,20021008
346,001,1000,2001,1000016028,001,INV100000000003997,8333654462,CEI4303673,Bianchi & Figli SRL,EUR,75596.82,20010920,20010929
347,001,1000,2013,1000001975,001,INV100000000013305,4235169999,GPN1729300,Schmidt & Partners AG,KRW,366175185.17,20130920,20131018
