payment_id,Business Partner,Account Number,Memo Line,Amount,Currency,Posting Date
229,OF Trading,ZW61NWKH00776954994515,receipt number REF 0: 23020544REF 1: 835459597  REF t75ta24969p56,131377.59000000003,USD,20051010
230,SF Enterprises,AU14FSGP75413836101729,"PAY  17248414939, 046097639, 33743673820, 823465170",829058.6900000002,AUD,20210925
231,Blue Horizon Travel Ltd,JP26PWMP40022856455126,INV100000000009276 5146763130,21533365.79,JPY,20081023
232,Blue Horizon Travel Ltd,JP26PWMP40022856455126, 541676313,7233200.440000001,JPY,20081011
233,SPG REALTY,PA04ULMP25623811229020, NV100000000005602 REFERENCE x1z6qa,207889.48,USD,20011011
234,KL Technologies,US07VGMG69140207635056,NIV100000000000116 1000001468 215336063,25963.44,USD,20000926
235,KL Technologies,US07VGMG69140207635056,INV100000000000 102428 215336063,59474.88999999999,USD,20000928
236,Renault & Fils SARL,EU39QKFV96686500836193,RECEIPT  INV100000000028154,41657.65,EUR,20241010
237,Renault & Fils SARL,EU39QKFV96686500836193,RECEIPT 3893299479 ,40800.5,EUR,20241004
238,Renault & Fils SARL,EU39QKFV96686500836193,RECEIPT  INV100000000028154,56344.73000000001,EUR,20240928
239,OSM RESOURCES,ES20CMTE44658450515327,receipt number INV100000000000785 10007448 ,106300.81,EUR,20091024
240,Eagle Financial Group,US55FZFE21568608001876,361774804 ,377932.65,USD,20070926
241,F&F Ventures,SV86RZEI75605993290228,ORDER OF 31989533794 INV100000000000539,305911.19999999995,USD,20121011
242,Blue Horizon Travel Ltd,JP97MDJM28215026180581,INV100000000003 118 ,29605862.24,JPY,20001005
243,GXS TECH,JP55URXX19922438559959,payment V100000000012040 997236673 1136ix23s7,29801762.099999998,JPY,20191005
244,Dubois Holdings,ZW56XFHN11186257856366,1264697743 12398 INV100000000006389 NUM tpu4q8pe3m1jb,48514.62,USD,20091013
245,Dubois Holdings,ZW56XFHN11186257856366,126967743 198 INV10000000006389 NUM ov7dv3rhcv9yzn,48022.090000000004,USD,20091024
246,Renault & Fils SARL,EU80SHBU99676216281717,"RECEIPT REF 0: 2065988853, REF 1: 8800704642, REF 2: 4041314878, REF 3: 0309147993 ",699617.44,EUR,20211008
247,NFS ADVISORS,PA09PJVM46986363192179,receipt number 54898850138  REFERENCE 4t3der,244312.15,USD,20081008
248,IS Engineering Group,EC86PWTQ21090281441629,PAY INV10000000001766 6895320632 lc9bi5s6y,208410.28,USD,20140930
249,BC Ventures,JP10BDVR92723039543589,INV100000000001004 ,11464531.629999999,JPY,20091004
250,IS Engineering Group,EC90BMJQ22184557145398,PAY INV100000000004075 129692699 stefs4xnvbztlp5,151487.55,USD,20041010
251,Oliveira & Filhos Comércio,ZW95DMTM45636270440856,receipt number  IN V100000000005936 REF r1v2cwew,134784.25,USD,20041013
252,KC Tech Solutions,FR90VMJD61142441117749,ORDER OF 5487369  vl0qmcdxjg22hv,21705.09,EUR,20201020
253,KC Tech Solutions,FR90VMJD61142441117749,ORDER OF 845487369  3gojkgi597s9up,233419.98,EUR,20200922
254,Schmidt & Partners AG,KR87IOED57697510850392,receipt number INV100000000004674 ,251691849.41,KRW,20181015
255,Ferrari & Figli SRL,SV86RZEI75605993290228,ORDER OF  INV100000000003711,138416.82,USD,20201012
256,Ramirez & Hijos Consultoría,EC56ABPJ59930559500906,receipt number  3371313324,329105.18,USD,20191015
257,Aurora Digital Labs,US30QLXI48317160457318,6438590356 ,28179.68,USD,20080926
258,Aurora Digital Labs,US30QLXI48317160457318, INV100000000012017,31283.39,USD,20080928
259,Vulcan Heavy Industries,EC71LYVI31511398591665,+ 9482442966+ 6487999212+ 3746996333+ 8891579301 100000000055578 ,858790.3,USD,20031017
260,Pacific Ocean Fisheries,PA07YBHQ30636811836252,#RECEIPT: INV100000000014416 1989 ,49916.3,USD,20040926
261,Tanaka & Co. 株式会社,ZW93RJDG67969379417643,#RECEIPT:  INV10000000000285 7,52487.83,USD,20180930
262,Santos & Filhos Comércio,DE80EVCP03273345215817,RECEIPT  + 86943237662 + 4704165 857 + 87427334 + 577691902 + 2909434212 + 788884903,1141690.63,EUR,20190930
263,Vista Health Care Services,SV33LFZT25489849531543,payment INV100000000001088 5131333654,307985.01999999996,USD,20161006
264,NFS ADVISORS,PA09PJVM46986363192179,receipt number  INV10000000000850 REFERENCE m3xew1b2k,383060.2,USD,20161024
265,Dubois & Co. S.A.R.L.,ZW36YWNE17469290674294,1486639239 18400  NUM 28n874ixd7k0,76671.41,USD,20161008
266,Tanaka Corp.,ZW28TTSS20204212538805,#RECEIPT: 7266027621 ,43613.23,USD,20021008
267,Tanaka Corp.,ZW28TTSS20204212538805,#RECEIPT: 76260276261 ,63949.52999999999,USD,20020927
268,Santos & Filho Lda.,AU14FSGP75413836101729,PAY INV1 00000000040523 6228548684,135754.45,AUD,20020920
269,BF Ventures,IE68ILGN99832823108385,RECEIPT 333654462 IN V100000000003997,44664.72,EUR,20011003
270,BF Ventures,IE68ILGN99832823108385,RECEIPT 833365446 INV10000000003997,30932.050000000007,EUR,20011101
271,Schmidt & Partners AG,KR19XONN22004093612755,receipt number  4235619999,366175185.17,KRW,20131007
272,Schmidt & Co. Handels,ZW12LHLP01902321935235,receipt number 0532059427 7000424028 1694059451 4148103631 1689679477 0808513819 ,740736.01,USD,20221024
273,Ivanov & Partners Ltd.,SV24IRDC19095196302839,ORDER OF 7949801801 ,251158.63,USD,20011007
274,Oliveira & Filhos Comércio,ZW95DMTM45636270440856,receipt number  INV10000000 0052369 REF bbchnjsz5jsghnc,49010.880000000005,USD,20240927
275,P&S Enterprises,SV22EZNA58441680215504,RECEIPT  REF 0: 1220565154REF 1: 3630136986REF 2: 417488 7675REF 3: 054721374,782691.02,USD,20091008
276,Ivanov & Sons Engineering,EC90BMJQ22184557145398,PAY NIV100000000042808  7cqwu,303110.98,USD,20221002
277,SC CONSULTING GROUP,US36DHCV84661875637302,RECEIPT  REF 0: 575512388 REF 1: 772580 REF 2: 40208634672,798503.48,USD,20191006
278,LPT ENERGY,IE81NFGS32338919992498, INV100000000027152,77282.28,EUR,20221014
279,AeroMax Manufacturing,SE24QMID07942349086678,receipt number 19 16698384 NV100000000003492,1523024.47,SEK,20021009
280,Vista Health Care Services,SV33LFZT25489849531543,payment  1589834392,150319.48,USD,20140926
281,POF SEAFOOD,PA59DQEU56388312178936,#RECEIPT: INV10000000000522 101429 737310584,341981.94999999995,USD,20111015
282,BC Ventures,JP10BDVR92723039543589,INV100000000003 960 33820654728,14741201.91,JPY,20020921
283,SPG REALTY,PA29YGYX91620708881306, NV100000000043534 REFERENCE g3ru,209824.89,USD,20071016
284,ACS HOSPITALITY,EC06KESO06541453065039,RECEIPT INV10000000001205 ,37898.13,USD,20021021
285,ACS HOSPITALITY,EC06KESO06541453065039,RECEIPT INV1000000 00001205 ,94990.48000000001,USD,20021001
286,POF SEAFOOD,PA70JIXZ70733964113197,#RECEIPT: INV100000000003232 199 3127426383,210245.37000000002,USD,20020929
287,POF SEAFOOD,PA70JIXZ70733964113197,#RECEIPT:  1000000010237 13274426383,149100.22,USD,20021017
288,POF SEAFOOD,PA70JIXZ70733964113197,#RECEIPT: INV100000000003232 10000000005875 1327423683,79432.73,USD,20020926
289,SPG REALTY,PA04ULMP25623811229020,4700213006 INV100000000005034 REFERENCE l06eq2j,56603.47,USD,20190928
290,RH Services,EC82DAEC93383522385495,receipt number 54756393463 INV100000000000104 ea0lcweo6v9q0o,468901.85000000003,USD,20190928
291,H&S Enterprises,ES76JUUX87144638402773,no 0: 6196759480no 1: 3471878191no 2: 7866844971no 3: 6600923677no 4: 4171555932 100000281 ,1238470.72,EUR,20021007
292,IET SOLUTIONS,ES20WSWB76296960053374,PAY INV100000000000055 ,38900.33,EUR,20151008
293,IET SOLUTIONS,ES20WSWB76296960053374,PAY  1871317334,41956.37,EUR,20151005
294,GSOLUTIONS INC,NZ83RSKJ17204314050449,RECEIPT  60737573,344952.6,NZD,20241007
295,Vista Health Care Services,SV33LFZT25489849531543,payment INV100000000000620 6 514267889,208579.97999999998,USD,20210930
296,NFS ADVISORS,PA68LDWF41360649112653,receipt number 764303956 INV10000 0000004337 REFERENCE aq7nttcp3j9hp3,106229.24,USD,20231015
297,NFS ADVISORS,PA68LDWF41360649112653,receipt number 76430039656 NV100000000004337 REFERENCE jqxl3ka4v4b,15364.389999999994,USD,20231006
298,Rossi Family Ventures,CH63NCZR79469934122522,9736500809 INV1000000000 03700,71876.86,CHF,20041001
299,Lumen Power Technologies,IE81NFGS32338919992498,0 725299270 INV100000000015386,183104.06,EUR,20231009
300,TNE RESOURCES,KR69MWND72849777139761,PAY  - 5399217552 - 2159538473 - 9590080898 - 2981292458 - 0302497197,1175405151.79,KRW,20110922
301,Schmidt & Partners AG,KR19XONN22004093612755,receipt number INV100000000007077 ,227908718.84,KRW,20071002
302,Smith & Co. Consulting,US74CBJK60402391623394,RECEIPT INV100000000003635 ,336429.72,USD,20121013
303,BC Ventures,JP10BDVR92723039543589,INV1000000000063993 940302150,34818655.06,JPY,20111001
304,KC Tech Solutions,FR90VMJD61142441117749,ORDER OF 876554393 INV100000000019051 xkn6m3up5y2kb,162990.67,EUR,20021001
305,H&S Enterprises,ES92SDAP43749596766651,430237145 1000000005123 INV1000000000004170,19250.24,EUR,20211019
306,H&S Enterprises,ES92SDAP43749596766651,4302347 1012481 INV100000000004170,22137.039999999997,EUR,20210929
307,Bertolini & Figli S.p.A.,JP52NVBD41881113710759,RECEIPT 7608384311 ,1431070.77,JPY,20040928
308,Bertolini & Figli S.p.A.,JP52NVBD41881113710759,RECEIPT 03884311 ,1228804.62,JPY,20041010
309,POF SEAFOOD,PA07YBHQ30636811836252,"#RECEIPT:  102098 + 5809694267, + 10436900766, + 5576584622, + 227868149",601510.49,USD,20200926
310,Lumen Power Technologies,IE16XJVZ01668558714423,2058565505 ,18588.19,EUR,20240930
311,Lumen Power Technologies,IE16XJVZ01668558714423, INV100000000008884,105739.26,EUR,20240926
312,IET SOLUTIONS,ES20WSWB76296960053374,PAY INV1000000000025 7608 628710,47129.36,EUR,20020920
313,H&Co. Enterprises,ES07OXCB65709636961461,ORDER OF  576199565 6,68518.36,EUR,20231006
314,Ramirez & Hijos Servicios,EC82DAEC93383522385495,receipt number NO 0: 3642342923 NO 1: 7864710993 NO 2: 0571694547 NO 3: 0622597173  x7b735ba0f,498488.68000000005,USD,20230924
315,RH Services,EC82DAEC93383522385495,receipt number  INV1000000004001045 xz6im0vpkf,225614.27000000002,USD,20021028
316,BHT TOURS,JP11NJUW09521234007518, REF 0: 60 16679697 & REF 1: 091188792 & REF 2: 227843791 & REF 3: 694211531 & REF 4: 259267090 & REF 5: 11570856948,105430398.36000001,JPY,20071006
317,SC Trading,ZW59RLKV09075233491043,receipt number  INV1000000002004948,32541.27,USD,20211023
318,SC Trading,ZW59RLKV09075233491043,receipt number  INV10000000004948,344527.19,USD,20210926
319,Ivanov & Sons Engineering,EC90BMJQ22184557145398,PAY INV100000000017604  2853dj0mj2a,60340.0,USD,20240922
320,LC Engineering,NO67KUKR75990558614961,RECEIPT 845729830 INV1000000000 10457,5078398.0,NOK,20221004
321,KL Technologies,US78QMZQ98005519667632, 1009345 ref 0: 556103165 & ref 1: 73878031322 & ref 2: 08887493802 & ref 3: 093397101 & ref 4: 6928419959,307060.95,USD,20151002
322,PL Innovations,IT16HXHD15991479959515,ORDER OF 680797791 INV10000000002145,284982.16,EUR,20201008
323,Red Maple Ventures,US49XYJM88732373778550,payment 030875988 ,194070.12,USD,20011010
324,Red Maple Ventures,US49XYJM88732373778550,payment 300875988 ,68815.58999999997,USD,20010930
325,Kim & Lee Technologies,US07VGMG69140207635056,INV100000000027451 1000000001462 ,103443.16,USD,20240928
326,Dupont & Frères SARL,IE84PFGD56213172748980,ORDER OF INV10000000000659 5 100000000029395 34676827167,99164.33,EUR,20150930
327,Dupont & Frères SARL,IE84PFGD56213172748980,ORDER OF INV1000000000065995 199 34676271672,37533.03,EUR,20151007
328,Dupont & Frères SARL,IE84PFGD56213172748980,ORDER OF INV10000000000 6595 10011375 3476627167,29053.96000000001,EUR,20151014
329,Rossi & Figli Costruzioni,SV38XHWS88142304184916,"ORDER OF + 7965441516, + 7775617092, + 7236471194 ",440862.63,USD,20240926
330,CEM PLANNERS,SV12OVQE34825959716219,receipt number INV100000000014937  REF bby,98098.12999999999,USD,20001002
331,POF SEAFOOD,PA07YBHQ30636811836252,#RECEIPT: INV1000000000317204 105428 ,70612.53,USD,20050924
332,P&S Enterprises,SV54HXEA79381774413232,RECEIPT INV10000000005450 0485659613,132623.53,USD,20201002
333,RH Services,EC71POCP43339649040193,receipt number 6971914974 INV1000000000087816 iys61wj7,202195.50999999998,USD,20010927
334,Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT 629900329 INV10000000001301,104446.87,EUR,20180923
335,P&S Enterprises,SV22EZNA58441680215504,RECEIPT INV 100000000004509 1819898791,426688.54000000004,USD,20001013
336,Ivanov & Sons Engineering,EC07QGSB23709829413003,PAY  NO 0: 4847128323 & NO 1: 6092933174 & NO 2: 9422430419 & NO 3: 9051047686 mqa0t71q1ag5zx,887092.48,USD,20131018
337,Red Maple Ventures,US49XYJM88732373778550,payment 0353459492 ,126161.03,USD,20021006
338,Dubois Holdings,ZW73TTWK41724804348548,2251613931 199  NUM e06,152475.11000000002,USD,20071021
339,Santos & Filhos Comércio,DE13PBFW62516574641980,RECEIPT INV100000000009094 ,25972.24,EUR,20011017
340,SP Consulting,KR68QQJI37882869633333,receipt number I3NV100000000017637 203399876,234081203.72,KRW,20210923
341,SP Consulting,KR68QQJI37882869633333,receipt number INV10000000 0017637 32033 99876,29559662.5,KRW,20211010
342,Pacific Ocean Fisheries,PA04VWPB63884548189446,"#RECEIPT:  100000000000501 + 0146748913, + 2861084991",245613.43,USD,20220923
343,Vista Health Care Services,SV33LFZT25489849531543,payment  6802452009,118377.32,USD,20111009
344,Bertolini & Co. SRL,JP10BDVR92723039543589, 1265792961,30336426.94,JPY,20221028
345,NFS ADVISORS,PA09PJVM46986363192179,receipt number  INV10000000 0007766 REFERENCE f2w4k,199511.62,USD,20021012
346,Hassan & Sons Pvt. Ltd.,ES12GKZF14685184041382,no 0: 5962951548no 1: 2225325244 199 ,343750.19,EUR,20050928
347,GXS TECH,JP23AAOZ43884105635802,payment INV10000000006252 86562826474 a14,9285170.36,JPY,20141008
348,RF Solutions,EU39QKFV96686500836193,RECEIPT 9762211161 ,272844.58,EUR,20101005
349,Red Maple Ventures,US49XYJM88732373778550,payment 4363111492 INV010000000002002,187624.13,USD,20181104
350,Z&S Enterprises,EU47ONKW62928204879903,payment no 0: 1721644965no 1: 6776858490no 2: 0331127085no 3: 6827736732  REFERENCE q2y3bi1ed8,505600.27,EUR,20241009
351,Smith & Co. Consulting,US36DHCV84661875637302,RECEIPT  REF 0: 2689247548 REF 1: 189445585 REF 2: 978190345,342291.44,USD,20021002
352,GSOLUTIONS INC,NZ29LIZK29007033770641,RECEIPT INV1000000000004376 204928328,521134.8,NZD,20211005
353,Schmidt & Co. Handels,ZW12LHLP01902321935235,receipt number 5415473318 ,194098.15,USD,20091007
354,Bianchi & Figli SRL,IE59MSHD42615312543793,RECEIPT - 3454041421- 5278620442 ,400488.05,EUR,20101002
355,BF Ventures,IE68ILGN99832823108385,RECEIPT - 446513816- 2609782096- 898708135 ,273710.92,EUR,20211006
356,Patel & Sons Pvt. Ltd.,SV68OPWQ27382006880234,RECEIPT INV100000000036569 ,115292.62,USD,20241002
357,Tanaka & Co. 株式会社,ZW28TTSS20204212538805,#RECEIPT: 0824116834 ,160541.89,USD,20111022
358,Schmidt & Partners AG,KR19XONN22004093612755,receipt number INV1000500000003352 872681283,20365927.72,KRW,20021014
359,Schmidt & Partners AG,KR19XONN22004093612755,receipt number IN V100000000003352 872 6812834,62910726.300000004,KRW,20020928
360,EAGLE PAYMENTS,US55CGKQ34343849487945, INV10000000002044,59440.62,USD,20221002
361,Ramirez & Hijos Servicios,EC82DAEC93383522385495,receipt number NO 0: 056161969 NO 1: 184819871 NO 2: 2047251848 NO 3: 98610600 65  cn1ru1vpmffl8m,707179.87,USD,20161023
362,VHI MANUFACTURING,EC46SLCU14727463738896, 1000002396 INV100000000005541,22905.73,USD,20241005
363,VHI MANUFACTURING,EC46SLCU14727463738896, 1000023882 INV100000000005541,21647.4,USD,20241005
364,VHI MANUFACTURING,EC46SLCU14727463738896,0029284772 10000000059 ,8193.93,USD,20241011
365,Apollo Catering Services,EC88GQNR03792485926787,RECEIPT  8637917066,80359.03,USD,20160926
366,Apollo Catering Services,EC88GQNR03792485926787,RECEIPT INV100000000013460 ,77817.13999999998,USD,20161102
367,PL Innovations,IT64AITM32552963920417,ORDER OF 720744275 INV100000000010963,69385.12,EUR,20201022
368,Ramirez & Hijos Servicios,EC82DAEC93383522385495,receipt number  NV100000000007393 ckx6x0yf66vo,1761.71,USD,20160930
369,Ramirez & Hijos Servicios,EC82DAEC93383522385495,receipt number  INV100000000007933 l0gs9h3w,199149.15,USD,20161019
370,Oliveira & Filhos Comércio,ZW61NWKH00776954994515,receipt number REF 0: 2291565990REF 1: 3672141816REF 2: 2090860569REF 3: 2706092061REF 4: 4356780183  REF 2bmc,647308.3,USD,20161012
371,Blue Horizon Travel Ltd,JP11NJUW09521234007518, REF 0: 2183169990 & REF 1: 9764930009 & REF 2: 3556934663 & REF 3: 6193863621 & REF 4: 2919914189 & REF 5: 4412784484,130644141.3,JPY,20081019
372,PL Innovations,IT69XBSD04498910535216,ORDER OF 280834252 INV10000000000 2725,98092.41,EUR,20230930
373,Hassan & Sons Pvt. Ltd.,ES12GKZF14685184041382,6767375073 10006874 ,106187.53,EUR,20071005
374,GXS TECH,JP23AAOZ43884105635802,payment  + 8996168505 & + 2846343 & + 48370 79880 & + 79376686657 & + 47184718587 3h1gvhwr21f9,111914159.43999998,JPY,20131008
375,Oliveira & Filhos Comércio,ZW97JTDO82348480752347,receipt number  INV100000000009289 REF ivcje6znctcjn16,55623.55,USD,20021027
376,Liu & Chao Engineering,NO83KQHA30401614802459,RECEIPT 0072868293 INV10000000 0002609,760193.03,NOK,20101010
377,Nexus Financial Services,PA09PJVM46986363192179,receipt number 8613730841  REFERENCE y95qebtxf,94539.72,USD,20111011
378,BC Ventures,JP55COGP21284347642066, NO 0: 6395987396NO 1: 3631446798NO 2: 5968316477,30454280.43,JPY,20141008
379,Global Solutions Ltd,NZ81PSLN50784663347230,RECEIPT INV100000000041138 ,231596.05,NZD,20121005
380,Rossi & Figli S.p.A.,CH63NCZR79469934122522,+ 3884886160 + 3783785317 + 0864608608 + 1598829186 + 3037377891 ,654006.36,CHF,20091001
381,Ferrari & Figli SRL,SV41OAYF71955705708972,ORDER OF  INV100000000001705,379233.31,USD,20171027
382,Park & Lee Solutions,IT10XEXA63864752816799,ORDER OF  INV100000000001139,70838.77,EUR,20181005
383,H&Co. Enterprises,ES95HFKV50917403914231,ORDER OF INV100000000015 51490286917,19601.0,EUR,20171011
384,Nakamura & Co. 株式会社,IE96HMFG05609084516214,27 93261121 INV100000000008311,89682.08,EUR,20111008
385,Nakamura & Co. 株式会社,IE96HMFG05609084516214,279326112 ,23567.160000000003,EUR,20111002
386,Bianchi & Figli SRL,IE68ILGN99832823108385,RECEIPT  INV1000000 00000293,136023.29,EUR,20191007
387,Tanaka & Co. 株式会社,ZW28TTSS20204212538805,#RECEIPT: no 0: 1290816322 no 1: 2358101652 no 2: 2818719627 no 3: 2181599803 ,661939.5800000001,USD,20171005
388,Aurora Digital Labs,US15BUPR26459341280506, INV100000000017578,61327.18,USD,20171014
389,Aurora Digital Labs,US15BUPR26459341280506, INV100000000017758,175369.41,USD,20170926
390,SC Trading,ZW59RLKV09075233491043,receipt number 1091621623 INV10000000003121,104559.15999999999,USD,20080928
391,Pacific Ocean Fisheries,PA70JIXZ70733964113197,#RECEIPT:  1965 3585067898,142564.36,USD,20221006
392,KC Tech Solutions,FR90VMJD61142441117749,ORDER OF 292165964 INV10000000000946 wduaqrs7ni0onz,172568.28,EUR,20171010
393,Santos & Filhos Comércio,DE80EVCP03273345215817,RECEIPT INV10000000001763 571924198,221290.27000000002,EUR,20131004
394,Park & Lee Solutions,IT69XBSD04498910535216,ORDER OF 33 32881668 INV1020000000008269,123358.22,EUR,20041005
395,Dubois & Frères SARL,ZW27IZUX97571132337325,receipt number INV100000000000376 ,64243.770000000004,USD,20111016
396,Dupont & Frères SARL,IE69OHOG46653629276946,ORDER OF INV10000000000527 1998 941545636,79323.56999999999,EUR,20030925
397,Patel & Co. Pvt. Ltd.,ZW21BCEK72636349736918,RECEIPT NO 0: 33928452927 & NO 1: 104933448 & NO 2: 123961005 & NO 3: 048 2776266 & NO 4: 70588767 10000000018682  NUM ctx0rhrahs3red7,733726.82,USD,20111014
398,Santos & Filho Lda.,AU04ARGM63806586266454,"PAY  1955144213, 7491165806",578348.86,AUD,20200929
399,ADL TECH,US53XGYW08718806659176,290 4604497 INV10000000012557,199554.96,USD,20110927
400,Ivanov & Partners Ltd.,SV19KKUN36138602803468,ORDER OF 6765178457 ,226796.6,USD,20041004
401,GSOLUTIONS INC,NZ26WIML96997855416658,RECEIPT  REF 0: 61376654718 & REF 1: 76380041050 & REF 2: 6453062453,804009.09,NZD,20020928
402,Apollo Catering Services,EC37RXLS76422503351242,RECEIPT  714376813,351048.07,USD,20101011
