invoice_id,MANDT,BURKS,GJAHR,BELNR,BZUEI,ZUONR,VBELN,KUNNR,NAME1,WAERS,WRBTR,BLDAT,ZFBDT
208,001,2000,2020,1000010669,001,INV100000000000151,8497614758,EIJ1498063,Rossi & Figli Costruzioni,USD,180725.73,20200920,20201010
209,001,2000,2020,1000000275,001,INV100000000026248,5812002035,EIJ1498063,Rossi & Figli Costruzioni,USD,289600.74,20200920,20201022
210,001,1000,2005,1000003280,001,INV100000000006115,4424685770,UXJ6820071,Rossi & Figli S.p.A.,CHF,82958.89,20050920,20051008
211,001,4000,2004,1000006520,001,INV100000000001525,1093165410,EXV9923358,Kim & Lee Technologies,USD,178759.34,20040920,20041013
212,001,6000,2015,1000002539,001,INV100000000001442,1737655147,EEN7276041,Apollo Catering Services,USD,198285.58,20150920,20150929
213,001,4000,2024,1000005535,001,INV100000000003079,2088224025,QNK4898931,Bertolini & Figli S.p.A.,JPY,7674600.61,20240920,20241001
214,001,1000,2014,1000003470,001,INV100000000014373,1231239981,SVK9876542,Oliveira & Filhos Comércio,USD,99744.98,20140920,20141008
215,001,1000,2016,1000010395,001,INV100000000000007,8594827498,ABL2462450,Kim & Choi Electronics,EUR,138525.0,20160920,20160925
216,001,5000,2019,1000002905,001,INV100000000015656,9537872515,JJM5054555,Shoreline Property Group,USD,152154.03,20190920,20190930
217,001,5000,2019,1000011079,001,INV100000000006525,7878574984,JJM5054555,Shoreline Property Group,USD,108772.73,20190920,20190921
218,001,1000,2002,1000000541,001,INV100000000005590,0871756210,NVA0018948,Liu & Chao Engineering,NOK,2238042.81,20020920,20021017
219,001,1000,2015,1000005832,001,INV100000000007960,4357157829,MLW7256855,Santos & Filho Lda.,AUD,127013.29,20150920,20151016
220,001,1000,2015,1000010403,002,INV100000000004573,7254757215,MLW7256855,Santos & Filho Lda.,AUD,263268.99,20150920,20151025
221,001,1000,2015,1000016086,002,INV100000000000622,8775929330,MLW7256855,Santos & Filho Lda.,AUD,84440.39,20150920,20151005
222,001,1000,2015,1000003170,001,INV100000000004864,3924187058,MLW7256855,Santos & Filho Lda.,AUD,79468.43,20150920,20150926
223,001,1000,2023,1000002295,001,INV100000000004999,1147717360,KST5094255,Infinity Edge Technologies,EUR,153847.71,20230920,20231009
224,001,4000,2020,1000006199,001,INV100000000023421,4400322334,MLW7256855,Santos & Filho Lda.,AUD,55781.43,20200920,20201012
225,001,1000,2024,1000005225,001,INV100000000012083,7707311076,ABL2462450,Kim & Choi Electronics,EUR,267396.68,20240920,20240926
226,001,1000,2022,1000002921,002,INV100000000019654,0910438546,CZR7214715,Patel & Sons Pvt. Ltd.,USD,287122.88,20220920,20221003
227,001,2000,2003,1000001696,001,INV100000000003465,4246938183,JJM5054555,Shoreline Property Group,USD,70058.57,20030920,20031002
228,001,2000,2009,1000006385,002,INV100000000014905,8120951323,UKG9830524,Tanaka & Co. 株式会社,USD,57310.57,20090920,20091005
229,001,2000,2007,1000011022,001,INV100000000025115,4770656029,MLW7256855,Santos & Filho Lda.,AUD,93152.57,20070920,20071030
230,001,1000,2005,1000005876,002,INV100000000022536,1389222342,XQI8289538,Nexus Financial Services,USD,206292.44,20050920,20051007
231,001,3000,2021,1000004114,001,INV100000000056386,7241427226,UNU1323836,Ferrari & Figli SRL,USD,284166.34,20210920,20211007
232,001,1000,2017,1000000025,001,INV100000000007192,5612310892,UKG9830524,Tanaka & Co. 株式会社,USD,181440.75,20170920,20170927
233,001,2000,2014,1000012894,001,INV100000000001515,1770938442,JVE9656627,Vista Health Care Services,USD,302302.05,20140920,20141007
234,001,1000,2013,1000020980,001,INV100000000003478,8108664100,MLW7256855,Santos & Filho Lda.,AUD,237523.83,20130920,20131011
235,001,1000,2007,1000009450,001,INV100000000005278,7431250062,KBR7146665,TerraNova Energy Co.,KRW,251450025.94,20070920,20071008
236,001,1000,2007,1000007322,001,INV100000000011861,9446498752,KBR7146665,TerraNova Energy Co.,KRW,255406606.58,20070920,20071013
237,001,1000,2007,1000000141,001,INV100000000000644,1240285381,KBR7146665,TerraNova Energy Co.,KRW,462573522.71,20070920,20071009
238,001,2000,2006,1000003051,001,INV100000000008729,3307724797,YGQ8237982,Eagle Financial Group,USD,158758.47,20060920,20061010
239,001,1000,2001,1000011525,001,INV100000000001606,1388950617,KBR7146665,TerraNova Energy Co.,KRW,143132272.46,20010920,20010926
240,001,2000,2012,1000026042,002,INV100000000001677,9809847346,TCO9263651,Zhao & Sons Ltd.,EUR,294648.32,20120920,20120929
241,001,2000,2012,1000017147,001,INV100000000014630,9381467511,TCO9263651,Zhao & Sons Ltd.,EUR,47168.08,20120920,20121021
242,001,2000,2012,1000033420,001,INV100000000021062,9040497504,TCO9263651,Zhao & Sons Ltd.,EUR,98384.8,20120920,20121014
243,001,2000,2012,1000013062,001,INV100000000002919,1217371092,TCO9263651,Zhao & Sons Ltd.,EUR,218135.8,20120920,20121013
244,001,4000,2011,1000002087,001,INV100000000008764,0607257019,EVP4571878,Renault & Fils SARL,EUR,172844.04,20110920,20111004
245,001,4000,2011,1000009272,001,INV100000000012904,2423598249,EVP4571878,Renault & Fils SARL,EUR,96150.63,20110920,20110926
246,001,4000,2011,1000015052,001,INV100000000006616,2318610302,EVP4571878,Renault & Fils SARL,EUR,125344.31,20110920,20110929
247,001,4000,2011,1000006281,001,INV100000000004928,9911537582,EVP4571878,Renault & Fils SARL,EUR,183138.61,20110920,20111013
248,001,1000,2016,1000003692,001,INV100000000051430,5165991561,TLW0369383,Blue Horizon Travel Ltd,JPY,41114176.36,20160920,20161005
249,001,1000,2008,1000002944,002,INV100000000000802,5334106035,MTU0130847,Ivanov & Sons Engineering,USD,357776.52,20080920,20081021
250,001,1000,2003,1000000625,001,INV100000000008288,0305013759,JVE9656627,Vista Health Care Services,USD,170533.41,20030920,20031017
251,001,4000,2001,1000010584,001,INV100000000011853,5881943628,KBR7146665,TerraNova Energy Co.,KRW,193507300.87,20010920,20011014
252,001,2000,2001,1000000023,001,INV100000000006613,4949683651,TLW0369383,Blue Horizon Travel Ltd,JPY,54333768.65,20010920,20010921
253,001,8000,2010,1000007595,002,INV100000000003619,1656278966,XVO6675883,Schmidt & Co. Handels,USD,129053.55,20100920,20101003
254,001,8000,2010,1000022561,001,INV100000000016055,0165249539,XVO6675883,Schmidt & Co. Handels,USD,59137.97,20100920,20101005
255,001,2000,2006,1000027861,001,INV100000000004150,0574156939,XQI8289538,Nexus Financial Services,USD,397968.42,20060920,20060926
256,001,2000,2018,1000027893,001,INV100000000000564,2531203875,GXB1113780,Hassan & Co. Ltd.,EUR,151698.11,20180920,20180924
257,001,1000,2019,1000001925,001,INV100000000011817,4307162005,HFX5107881,Pacific Ocean Fisheries,USD,221943.33,20190920,20190928
258,001,3000,2011,1000005653,001,INV100000000003443,8723018802,HFX5107881,Pacific Ocean Fisheries,USD,190617.15,20110920,20111002
259,001,3000,2011,1000014825,001,INV100000000019917,1802259414,HFX5107881,Pacific Ocean Fisheries,USD,154458.53,20110920,20110929
260,001,3000,2011,1000024428,001,INV100000000005128,0864303752,HFX5107881,Pacific Ocean Fisheries,USD,102534.76,20110920,20111005
261,001,3000,2011,1000008811,001,INV100000000006709,6369948667,HFX5107881,Pacific Ocean Fisheries,USD,264894.45,20110920,20111002
262,001,1000,2023,1000000590,002,INV100000000002589,6724877893,BEY4435252,Vulcan Heavy Industries,USD,98893.41,20230920,20231015
263,001,1000,2023,1000002987,001,INV100000000001908,9117165171,BEY4435252,Vulcan Heavy Industries,USD,137198.81,20230920,20231010
264,001,1000,2023,1000014011,001,INV100000000001881,1150652184,BEY4435252,Vulcan Heavy Industries,USD,439451.25,20230920,20231003
265,001,1000,2023,1000013659,001,INV100000000000481,0415200007,BEY4435252,Vulcan Heavy Industries,USD,36976.79,20230920,20230923
266,001,2000,2000,1000003516,001,INV100000000004844,7761482673,GPN1729300,Schmidt & Partners AG,KRW,254903605.02,20000920,20001017
267,001,4000,2008,1000021913,001,INV100000000010787,8803071403,RJT9884296,OpalStone Mining Inc.,EUR,74833.37,20080920,20080922
268,001,2000,2023,1000000650,001,INV100000000005044,1152219024,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,108820.0,20230920,20230923
269,001,2000,2023,1000013800,001,INV100000000000171,0941471739,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,115314.11,20230920,20231023
270,001,1000,2020,1000004124,001,INV100000000013726,7227378763,EIJ1498063,Rossi & Figli Costruzioni,USD,312758.8,20200920,20200929
271,001,2000,2021,1000019138,001,INV100000000001208,0912955829,TAE8255972,Lumen Power Technologies,EUR,281090.09,20210920,20211016
272,001,1000,2004,1000000297,002,INV100000000000612,2751080805,NVA0018948,Liu & Chao Engineering,NOK,2913862.07,20040920,20041009
273,001,1000,2001,1000033733,001,INV100000000010012,8978901259,KST5094255,Infinity Edge Technologies,EUR,165703.96,20010920,20011008
274,001,1000,2023,1000007125,001,INV100000000006881,1750717536,JJM5054555,Shoreline Property Group,USD,21967.39,20230920,20231019
275,001,3000,2012,1000007565,001,INV100000000008283,9439870207,QYY2957205,Park & Lee Solutions,EUR,364028.56,20120920,20120923
276,001,1000,2016,1000037016,001,INV100000000008301,2201659891,YMT4618717,Red Maple Ventures,USD,62539.69,20160920,20160928
277,001,1000,2016,1000014256,001,INV100000000010259,6991407636,QYY2957205,Park & Lee Solutions,EUR,138124.34,20160920,20160928
278,001,3000,2006,1000002570,001,INV100000000015824,5333071554,YSD3087280,Ramirez & Hijos Servicios,USD,62769.99,20060920,20060928
279,001,1000,2003,1000001659,002,INV100000000008686,8084198502,QNK4898931,Bertolini & Figli S.p.A.,JPY,17930440.28,20030920,20030925
280,001,2000,2008,1000007422,001,INV100000000002267,2878704151,KBR7146665,TerraNova Energy Co.,KRW,125013712.24,20080920,20081013
281,001,1000,2005,1000005419,001,INV100000000025500,4635360308,TCO9263651,Zhao & Sons Ltd.,EUR,119144.42,20050920,20050926
282,001,3000,2008,1000019517,001,INV100000000013994,7919671708,YGQ8237982,Eagle Financial Group,USD,23770.35,20080920,20081010
283,001,1000,2000,1000002067,001,INV100000000007651,1652112501,KST5094255,Infinity Edge Technologies,EUR,260747.36,20000920,20001002
284,001,1000,2014,1000001324,001,INV100000000005090,4134370631,DDD0641353,Zhang & Co. Limited,USD,251662.67,20140920,20140925
285,001,1000,2018,1000001956,001,INV100000000014990,7679020497,IUX2238877,Patel & Co. Pvt. Ltd.,USD,199849.93,20180920,20181015
286,001,1000,2001,1000003002,001,INV100000000004885,1286026681,YSV1911248,Galaxy IT Services,JPY,4298107.22,20010920,20011004
287,001,2000,2005,1000028006,001,INV100000000007670,8788265662,UNU1323836,Ferrari & Figli SRL,USD,99737.18,20050920,20050928
288,001,1000,2016,1000003542,001,INV100000000001565,0152692286,SIZ6820794,Global Solutions Ltd,NZD,143855.72,20160920,20161012
289,001,4000,2008,1000016701,001,INV100000000006612,3576851670,ZAL0239607,Aurora Digital Labs,USD,167957.43,20080920,20081004
290,001,1000,2013,1000004415,001,INV100000000000039,2965208592,BEY4435252,Vulcan Heavy Industries,USD,93950.95,20130920,20131022
291,001,5000,2005,1000020341,001,INV100000000003924,1913951701,XVO6675883,Schmidt & Co. Handels,USD,83237.27,20050920,20051002
292,001,1000,2018,1000014928,001,INV100000000021976,8262253755,CDK1354752,Ivanov & Partners Ltd.,USD,60563.69,20180920,20181007
293,001,2000,2006,1000005153,001,INV100000000001907,0430086862,TIH6044372,Dubois & Frères SARL,USD,172617.38,20060920,20060928
294,001,1000,2022,1000015756,001,INV100000000002383,2042738117,GXB1113780,Hassan & Co. Ltd.,EUR,103232.2,20220920,20221010
295,001,1000,2016,1000001928,001,INV100000000014979,6381261537,GPN1729300,Schmidt & Partners AG,KRW,291616550.08,20160920,20161017
296,001,1000,2003,1000004923,001,INV100000000029176,4082006440,QNK4898931,Bertolini & Figli S.p.A.,JPY,9958153.98,20030920,20030922
297,001,6000,2007,1000000315,001,INV100000000069210,2217811345,CZR7214715,Patel & Sons Pvt. Ltd.,USD,40393.57,20070920,20071007
298,001,6000,2007,1000017933,001,INV100000000002039,0212211258,CZR7214715,Patel & Sons Pvt. Ltd.,USD,99335.71,20070920,20071001
299,001,6000,2007,1000000740,001,INV100000000013075,8568508322,CZR7214715,Patel & Sons Pvt. Ltd.,USD,90973.02,20070920,20070926
300,001,1000,2017,1000079170,001,INV100000000001912,8989706147,MUT0417299,Ramirez & Hijos Consultoría,USD,83277.3,20170920,20171003
301,001,2000,2021,1000009303,001,INV100000000008044,7543746350,JVE9656627,Vista Health Care Services,USD,217650.22,20210920,20211005
302,001,2000,2021,1000025360,001,INV100000000008885,9524500635,JVE9656627,Vista Health Care Services,USD,100912.49,20210920,20211006
303,001,2000,2021,1000008150,001,INV100000000004677,4079831181,JVE9656627,Vista Health Care Services,USD,79252.28,20210920,20211020
304,001,2000,2021,1000004545,001,INV100000000006362,0183382234,JVE9656627,Vista Health Care Services,USD,84951.43,20210920,20211004
305,001,2000,2017,1000003836,001,INV100000000007888,7394311991,JYB8631854,Dubois & Co. S.A.R.L.,USD,173436.73,20170920,20170928
306,001,2000,2013,1000004218,001,INV100000000003026,6143998248,ETW4696582,AeroMax Manufacturing,SEK,4124336.3,20130920,20130930
307,001,2000,2013,1000002021,001,INV100000000020069,9249111549,ETW4696582,AeroMax Manufacturing,SEK,2472298.28,20130920,20131004
308,001,2000,2005,1000023325,001,INV100000000028202,2280980004,GPN1729300,Schmidt & Partners AG,KRW,439075056.0,20050920,20051015
309,001,1000,2008,1000004102,002,INV100000000008761,0378016608,EIJ1498063,Rossi & Figli Costruzioni,USD,323184.54,20080920,20080930
310,001,1000,2022,1000000181,001,INV100000000006617,6983538545,PNH6985521,Smith & Co. Consulting,USD,46134.37,20220920,20221012
311,001,1000,2008,1000009674,001,INV100000000010191,3533022018,ZYU5636450,Nakamura & Co. 株式会社,EUR,122101.69,20080920,20081008
312,001,1000,2008,1000006822,001,INV100000000005288,3241094078,ZYU5636450,Nakamura & Co. 株式会社,EUR,82471.71,20080920,20080929
313,001,1000,2008,1000015023,001,INV100000000001087,0997347589,ZYU5636450,Nakamura & Co. 株式会社,EUR,103528.54,20080920,20080925
314,001,1000,2024,1000001972,001,INV100000000001154,5728860181,UXJ6820071,Rossi & Figli S.p.A.,CHF,159154.18,20240920,20241001
315,001,2000,2001,1000001827,002,INV100000000009255,3996411570,CEI4303673,Bianchi & Figli SRL,EUR,53231.97,20010920,20011005
316,001,2000,2013,1000002456,001,INV100000000009347,5202223546,XVO6675883,Schmidt & Co. Handels,USD,587961.28,20130920,20131010
317,001,2000,2013,1000000038,001,INV100000000004752,1615297734,XVO6675883,Schmidt & Co. Handels,USD,17096.19,20130920,20131002
318,001,2000,2013,1000001857,001,INV100000000006670,7225061098,XVO6675883,Schmidt & Co. Handels,USD,299741.78,20130920,20130922
319,001,2000,2013,1000007954,001,INV100000000019687,5936056714,XVO6675883,Schmidt & Co. Handels,USD,178854.66,20130920,20131009
320,001,2000,2012,1000004793,001,INV100000000009861,1216458909,DDD0641353,Zhang & Co. Limited,USD,193984.31,20120920,20120928
321,001,1000,2022,1000015418,004,INV100000000001571,7042713833,PNH6985521,Smith & Co. Consulting,USD,185883.59,20220920,20220929
322,001,2000,2023,1000002338,001,INV100000000018731,5499852637,XWZ9909813,Crimson Event Management,USD,75341.43,20230920,20230930
323,001,2000,2008,1000012162,001,INV100000000000329,1643307225,GXB1113780,Hassan & Co. Ltd.,EUR,128261.57,20080920,20080929
324,001,1000,2019,1000000633,001,INV100000000001042,6257033164,YGQ8237982,Eagle Financial Group,USD,26739.32,20190920,20190928
325,001,1000,2023,1000005799,001,INV100000000008840,2123436966,KBR7146665,TerraNova Energy Co.,KRW,189771734.08,20230920,20230926
326,001,2000,2009,1000004975,001,INV100000000016030,8273477453,HFX5107881,Pacific Ocean Fisheries,USD,271778.14,20090920,20091005
327,001,1000,2003,1000003064,001,INV100000000010759,6480221811,SVK9876542,Oliveira & Filhos Comércio,USD,329830.39,20030920,20030924
328,001,1000,2016,1000010183,002,INV100000000007006,5414692532,YSV1911248,Galaxy IT Services,JPY,19356211.84,20160920,20160929
329,001,3000,2013,1000000602,001,INV100000000011022,1561277977,MLW7256855,Santos & Filho Lda.,AUD,50249.8,20130920,20131012
330,001,1000,2003,1000050008,001,INV100000000001812,2998126471,DDD0641353,Zhang & Co. Limited,USD,161668.84,20030920,20031017
331,001,1000,2006,1000007772,001,INV100000000003463,4254317345,KBR7146665,TerraNova Energy Co.,KRW,90698352.8,20060920,20061017
332,001,1000,2015,1000002449,001,INV100000000038166,3667895432,JJM5054555,Shoreline Property Group,USD,244366.94,20150920,20151017
333,001,3000,2007,1000000392,001,INV100000000007973,2835358943,QNK4898931,Bertolini & Figli S.p.A.,JPY,37382368.44,20070920,20070929
334,001,1000,2014,1000008397,001,INV100000000014135,3569523155,BEY4435252,Vulcan Heavy Industries,USD,76001.08,20140920,20140924
335,001,1000,2003,1000008544,001,INV100000000001896,0099715636,AVR1905370,Dupont & Frères SARL,EUR,316726.07,20030920,20030930
336,001,2000,2006,1000010150,001,INV100000000002034,1032558402,XWZ9909813,Crimson Event Management,USD,136901.66,20060920,20061005
337,001,1000,2017,1000025129,001,INV100000000004345,7495502650,YMT4618717,Red Maple Ventures,USD,96310.09,20170920,20171006
338,001,1000,2023,1000001655,004,INV100000000040480,3808668263,EEN7276041,Apollo Catering Services,USD,127773.91,20230920,20230923
339,001,5000,2019,1000004210,001,INV100000000000621,8305163019,GPN1729300,Schmidt & Partners AG,KRW,218285759.24,20190920,20191015
340,001,5000,2019,1000000240,002,INV100000000012935,8309613670,GPN1729300,Schmidt & Partners AG,KRW,249266479.71,20190920,20191012
341,001,5000,2019,1000010916,002,INV100000000017101,6245872202,GPN1729300,Schmidt & Partners AG,KRW,117208699.46,20190920,20191002
342,001,5000,2019,1000008155,001,INV100000000012253,0419701279,GPN1729300,Schmidt & Partners AG,KRW,249483723.84,20190920,20191006
343,001,1000,2016,1000014548,001,INV100000000006441,1438693897,SIZ6820794,Global Solutions Ltd,NZD,549671.51,20160920,20160927
344,001,1000,2001,1000011909,001,INV100000000026256,4893774913,QYY2957205,Park & Lee Solutions,EUR,34656.42,20010920,20011011
345,001,1000,2001,1000020177,001,INV100000000003247,7903030626,QYY2957205,Park & Lee Solutions,EUR,45399.34,20010920,20011008
346,001,1000,2001,1000001877,001,INV100000000013670,2785388596,QYY2957205,Park & Lee Solutions,EUR,222205.63,20010920,20010930
347,001,1000,2001,1000008115,001,INV100000000004016,9890727089,QYY2957205,Park & Lee Solutions,EUR,469665.1,20010920,20011013
348,001,2000,2014,1000019300,001,INV100000000009479,5467307636,ZYU5636450,Nakamura & Co. 株式会社,EUR,115899.42,20140920,20140924
349,001,2000,2014,1000024922,001,INV100000000005130,0814291443,ZYU5636450,Nakamura & Co. 株式会社,EUR,116402.19,20140920,20141012
